Country,Land_Use,habitat_id,habitat,species_group,abs_CF_cty
Cabo Verde,cropland,14,Urban_Intense,Birds,4.80E-13
Cabo Verde,cropland,13,Plantation_Minimal,Birds,8.58E-15
Cabo Verde,cropland,16,Urban_Minimal,Mammals,1.22E-16
Cabo Verde,cropland,14,Urban_Intense,Mammals,1.92E-17
Cabo Verde,cropland,4,Cropland_Minimal,Mammals,1.49E-16
Cabo Verde,cropland,2.5,Cropland_LightIntense,Mammals,2.89E-16
Cabo Verde,cropland,15,Urban_Light,Mammals,1.06E-17
Cabo Verde,cropland,13,Plantation_Minimal,Mammals,4.08E-19
Cabo Verde,cropland,11.5,Plantation_LightIntense,Mammals,4.28E-18
Cabo Verde,cropland,15,Urban_Light,Plants,3.08E-14
Cabo Verde,cropland,12.5,Plantation_MinimalLight,Plants,1.64E-13
Cabo Verde,cropland,16,Urban_Minimal,Plants,0
Myanmar,cropland,3,Cropland_Light,Plants,4.61E-12
Cabo Verde,cropland,4,Cropland_Minimal,Plants,1.23E-11
Cabo Verde,cropland,11,Plantation_Intense,Plants,2.83E-13
Nigeria,cropland,2,Cropland_Intense,Plants,8.16E-12
Cabo Verde,cropland,14,Urban_Intense,Plants,8.66E-13
Cabo Verde,cropland,2.5,Cropland_LightIntense,Reptiles,8.57E-12
Cabo Verde,cropland,4,Cropland_Minimal,Reptiles,4.42E-12
Cabo Verde,cropland,13,Plantation_Minimal,Reptiles,1.97E-14
Cabo Verde,cropland,14,Urban_Intense,Reptiles,9.93E-13
Cabo Verde,cropland,11.5,Plantation_LightIntense,Reptiles,2.07E-13
Cabo Verde,cropland,15,Urban_Light,Reptiles,5.45E-13
Cabo Verde,cropland,16,Urban_Minimal,Reptiles,7.85E-12
Cambodia,pasture,10,Pasture_Minimal,Amphibians,2.19E-13
Cambodia,pasture,8.5,Pasture_LightIntense,Amphibians,2.21E-13
Cambodia,pasture,10,Pasture_Minimal,Birds,1.60E-12
Cambodia,pasture,8.5,Pasture_LightIntense,Birds,1.63E-12
Cambodia,pasture,8.5,Pasture_LightIntense,Mammals,1.46E-12
Cambodia,pasture,10,Pasture_Minimal,Mammals,1.42E-12
Cambodia,pasture,10,Pasture_Minimal,Plants,7.88E-13
Cambodia,pasture,8,Pasture_Intense,Plants,5.84E-12
Cambodia,pasture,9,Pasture_Light,Plants,4.05E-12
Cambodia,pasture,8.5,Pasture_LightIntense,Reptiles,1.65E-12
Cambodia,pasture,10,Pasture_Minimal,Reptiles,1.64E-12
Thailand,pasture,10,Pasture_Minimal,Amphibians,3.50E-13
Thailand,pasture,8.5,Pasture_LightIntense,Amphibians,4.50E-13
Thailand,pasture,10,Pasture_Minimal,Birds,2.25E-12
Thailand,pasture,8.5,Pasture_LightIntense,Birds,2.93E-12
Thailand,pasture,8.5,Pasture_LightIntense,Mammals,2.05E-12
Thailand,pasture,10,Pasture_Minimal,Mammals,1.57E-12
Thailand,pasture,10,Pasture_Minimal,Plants,3.03E-12
Thailand,pasture,8,Pasture_Intense,Plants,2.25E-11
Thailand,pasture,9,Pasture_Light,Plants,1.56E-11
Thailand,pasture,8.5,Pasture_LightIntense,Reptiles,2.83E-12
Thailand,pasture,10,Pasture_Minimal,Reptiles,2.12E-12
Cambodia,cropland,16,Urban_Minimal,Amphibians,6.47E-14
Cambodia,cropland,11.5,Plantation_LightIntense,Amphibians,7.11E-14
Cambodia,cropland,15,Urban_Light,Amphibians,6.82E-14
Cambodia,cropland,13,Plantation_Minimal,Amphibians,6.78E-15
Cambodia,cropland,4,Cropland_Minimal,Amphibians,5.87E-14
Cambodia,cropland,2.5,Cropland_LightIntense,Amphibians,6.36E-14
Cambodia,cropland,14,Urban_Intense,Amphibians,8.08E-14
Cambodia,cropland,4,Cropland_Minimal,Birds,1.12E-12
Senegal,cropland,2.5,Cropland_LightIntense,Birds,8.39E-13
Cambodia,cropland,16,Urban_Minimal,Birds,1.33E-12
Cambodia,cropland,11.5,Plantation_LightIntense,Birds,2.33E-12
Cambodia,cropland,13,Plantation_Minimal,Birds,2.22E-13
Cambodia,cropland,14,Urban_Intense,Birds,1.59E-12
Cambodia,cropland,15,Urban_Light,Birds,1.38E-12
Cambodia,cropland,13,Plantation_Minimal,Mammals,1.08E-13
Cambodia,cropland,15,Urban_Light,Mammals,1.04E-12
Cambodia,cropland,2.5,Cropland_LightIntense,Mammals,9.95E-13
Cambodia,cropland,14,Urban_Intense,Mammals,1.13E-12
Cambodia,cropland,11.5,Plantation_LightIntense,Mammals,1.13E-12
Cambodia,cropland,16,Urban_Minimal,Mammals,1.00E-12
Cambodia,cropland,4,Cropland_Minimal,Mammals,9.43E-13
Cambodia,cropland,12.5,Plantation_MinimalLight,Plants,3.89E-12
Ethiopia,cropland,3,Cropland_Light,Plants,4.63E-12
Cambodia,cropland,4,Cropland_Minimal,Plants,3.33E-12
Cambodia,cropland,15,Urban_Light,Plants,1.45E-13
Cambodia,cropland,16,Urban_Minimal,Plants,0
Guinea-Bissau,cropland,2,Cropland_Intense,Plants,7.85E-12
Cambodia,cropland,14,Urban_Intense,Plants,4.05E-12
Cambodia,cropland,11,Plantation_Intense,Plants,6.72E-12
Cambodia,cropland,4,Cropland_Minimal,Reptiles,8.43E-13
Cambodia,cropland,2.5,Cropland_LightIntense,Reptiles,8.68E-13
Cambodia,cropland,16,Urban_Minimal,Reptiles,8.90E-13
Cambodia,cropland,13,Plantation_Minimal,Reptiles,1.72E-13
Cambodia,cropland,14,Urban_Intense,Reptiles,1.11E-12
Cambodia,cropland,11.5,Plantation_LightIntense,Reptiles,1.81E-12
Cambodia,cropland,15,Urban_Light,Reptiles,9.08E-13
Thailand,cropland,16,Urban_Minimal,Amphibians,7.64E-14
Thailand,cropland,11.5,Plantation_LightIntense,Amphibians,1.03E-13
Thailand,cropland,15,Urban_Light,Amphibians,8.44E-14
Thailand,cropland,13,Plantation_Minimal,Amphibians,9.83E-15
Thailand,cropland,4,Cropland_Minimal,Amphibians,6.72E-14
Thailand,cropland,2.5,Cropland_LightIntense,Amphibians,7.64E-14
Thailand,cropland,14,Urban_Intense,Amphibians,1.08E-13
Thailand,cropland,4,Cropland_Minimal,Birds,1.33E-12
Burkina Faso,cropland,2.5,Cropland_LightIntense,Birds,8.37E-13
Thailand,cropland,16,Urban_Minimal,Birds,1.63E-12
Thailand,cropland,11.5,Plantation_LightIntense,Birds,2.25E-12
Thailand,cropland,13,Plantation_Minimal,Birds,2.14E-13
Thailand,cropland,14,Urban_Intense,Birds,2.15E-12
Thailand,cropland,15,Urban_Light,Birds,1.86E-12
Thailand,cropland,13,Plantation_Minimal,Mammals,1.62E-13
Thailand,cropland,15,Urban_Light,Mammals,1.42E-12
Thailand,cropland,2.5,Cropland_LightIntense,Mammals,1.32E-12
Thailand,cropland,14,Urban_Intense,Mammals,1.57E-12
Thailand,cropland,11.5,Plantation_LightIntense,Mammals,1.70E-12
Thailand,cropland,16,Urban_Minimal,Mammals,1.34E-12
Thailand,cropland,4,Cropland_Minimal,Mammals,1.19E-12
Thailand,cropland,12.5,Plantation_MinimalLight,Plants,5.28E-12
Somalia,cropland,3,Cropland_Light,Plants,4.64E-12
Thailand,cropland,4,Cropland_Minimal,Plants,4.39E-12
Thailand,cropland,15,Urban_Light,Plants,5.16E-13
Thailand,cropland,16,Urban_Minimal,Plants,0
Bosnia and Herzegovina,cropland,2,Cropland_Intense,Plants,7.80E-12
Thailand,cropland,14,Urban_Intense,Plants,1.44E-11
Thailand,cropland,11,Plantation_Intense,Plants,9.13E-12
Thailand,cropland,4,Cropland_Minimal,Reptiles,8.49E-13
Thailand,cropland,2.5,Cropland_LightIntense,Reptiles,9.80E-13
Thailand,cropland,16,Urban_Minimal,Reptiles,1.01E-12
Thailand,cropland,13,Plantation_Minimal,Reptiles,1.69E-13
Thailand,cropland,14,Urban_Intense,Reptiles,1.18E-12
Thailand,cropland,11.5,Plantation_LightIntense,Reptiles,1.77E-12
Thailand,cropland,15,Urban_Light,Reptiles,1.04E-12
Czechia,pasture,10,Pasture_Minimal,Amphibians,5.10E-15
Czechia,pasture,8.5,Pasture_LightIntense,Amphibians,5.74E-15
Czechia,pasture,8.5,Pasture_LightIntense,Birds,6.77E-14
Czechia,pasture,10,Pasture_Minimal,Birds,6.43E-14
Czechia,pasture,8.5,Pasture_LightIntense,Mammals,7.81E-14
Czechia,pasture,10,Pasture_Minimal,Mammals,6.79E-14
Czechia,pasture,9,Pasture_Light,Plants,2.13E-12
Czechia,pasture,10,Pasture_Minimal,Plants,4.15E-13
Czechia,pasture,8,Pasture_Intense,Plants,3.08E-12
Czechia,pasture,10,Pasture_Minimal,Reptiles,1.86E-15
Czechia,pasture,8.5,Pasture_LightIntense,Reptiles,2.07E-15
Slovakia,pasture,10,Pasture_Minimal,Amphibians,5.53E-15
Slovakia,pasture,8.5,Pasture_LightIntense,Amphibians,6.31E-15
Slovakia,pasture,8.5,Pasture_LightIntense,Birds,5.11E-14
Slovakia,pasture,10,Pasture_Minimal,Birds,4.82E-14
Slovakia,pasture,8.5,Pasture_LightIntense,Mammals,1.41E-13
Slovakia,pasture,10,Pasture_Minimal,Mammals,1.20E-13
Slovakia,pasture,9,Pasture_Light,Plants,1.77E-12
Slovakia,pasture,10,Pasture_Minimal,Plants,3.44E-13
Slovakia,pasture,8,Pasture_Intense,Plants,2.56E-12
Slovakia,pasture,10,Pasture_Minimal,Reptiles,1.67E-15
Slovakia,pasture,8.5,Pasture_LightIntense,Reptiles,1.82E-15
Ukraine,pasture,10,Pasture_Minimal,Amphibians,1.12E-15
Ukraine,pasture,8.5,Pasture_LightIntense,Amphibians,1.36E-15
Ukraine,pasture,8.5,Pasture_LightIntense,Birds,1.08E-13
Ukraine,pasture,10,Pasture_Minimal,Birds,9.63E-14
Ukraine,pasture,8.5,Pasture_LightIntense,Mammals,1.39E-13
Ukraine,pasture,10,Pasture_Minimal,Mammals,1.20E-13
Ukraine,pasture,9,Pasture_Light,Plants,7.06E-13
Ukraine,pasture,10,Pasture_Minimal,Plants,1.37E-13
Ukraine,pasture,8,Pasture_Intense,Plants,1.02E-12
Ukraine,pasture,10,Pasture_Minimal,Reptiles,7.76E-15
Ukraine,pasture,8.5,Pasture_LightIntense,Reptiles,1.11E-14
Czechia,cropland,14,Urban_Intense,Amphibians,5.56E-15
Czechia,cropland,11.5,Plantation_LightIntense,Amphibians,7.44E-15
Czechia,cropland,13,Plantation_Minimal,Amphibians,7.09E-16
Czechia,cropland,16,Urban_Minimal,Amphibians,4.20E-15
Czechia,cropland,15,Urban_Light,Amphibians,4.93E-15
Czechia,cropland,4,Cropland_Minimal,Amphibians,2.83E-15
Czechia,cropland,2.5,Cropland_LightIntense,Amphibians,4.97E-15
Czechia,cropland,15,Urban_Light,Birds,7.58E-14
Czechia,cropland,13,Plantation_Minimal,Birds,7.73E-15
Czechia,cropland,11.5,Plantation_LightIntense,Birds,8.11E-14
Czechia,cropland,14,Urban_Intense,Birds,7.95E-14
India,cropland,2.5,Cropland_LightIntense,Birds,8.30E-13
Czechia,cropland,16,Urban_Minimal,Birds,7.16E-14
Czechia,cropland,4,Cropland_Minimal,Birds,4.02E-14
Czechia,cropland,16,Urban_Minimal,Mammals,1.09E-13
Czechia,cropland,2.5,Cropland_LightIntense,Mammals,1.22E-13
Czechia,cropland,14,Urban_Intense,Mammals,1.29E-13
Czechia,cropland,15,Urban_Light,Mammals,1.20E-13
Czechia,cropland,13,Plantation_Minimal,Mammals,1.35E-14
Czechia,cropland,4,Cropland_Minimal,Mammals,7.76E-14
Czechia,cropland,11.5,Plantation_LightIntense,Mammals,1.42E-13
Thailand,cropland,2,Cropland_Intense,Plants,7.43E-12
Gambia,cropland,3,Cropland_Light,Plants,4.70E-12
Czechia,cropland,14,Urban_Intense,Plants,2.59E-12
Czechia,cropland,11,Plantation_Intense,Plants,3.28E-12
Czechia,cropland,4,Cropland_Minimal,Plants,2.13E-12
Czechia,cropland,12.5,Plantation_MinimalLight,Plants,1.89E-12
Czechia,cropland,16,Urban_Minimal,Plants,0
Czechia,cropland,15,Urban_Light,Plants,9.25E-14
Czechia,cropland,13,Plantation_Minimal,Reptiles,2.11E-16
Czechia,cropland,11.5,Plantation_LightIntense,Reptiles,2.21E-15
Czechia,cropland,2.5,Cropland_LightIntense,Reptiles,2.11E-15
Czechia,cropland,4,Cropland_Minimal,Reptiles,1.18E-15
Czechia,cropland,16,Urban_Minimal,Reptiles,2.38E-15
Czechia,cropland,14,Urban_Intense,Reptiles,2.51E-15
Czechia,cropland,15,Urban_Light,Reptiles,2.45E-15
Slovakia,cropland,14,Urban_Intense,Amphibians,7.44E-15
Slovakia,cropland,11.5,Plantation_LightIntense,Amphibians,9.70E-15
Slovakia,cropland,13,Plantation_Minimal,Amphibians,9.23E-16
Slovakia,cropland,16,Urban_Minimal,Amphibians,5.53E-15
Slovakia,cropland,15,Urban_Light,Amphibians,6.55E-15
Slovakia,cropland,4,Cropland_Minimal,Amphibians,3.42E-15
Slovakia,cropland,2.5,Cropland_LightIntense,Amphibians,6.63E-15
Slovakia,cropland,15,Urban_Light,Birds,7.66E-14
Slovakia,cropland,13,Plantation_Minimal,Birds,7.71E-15
Slovakia,cropland,11.5,Plantation_LightIntense,Birds,8.09E-14
Slovakia,cropland,14,Urban_Intense,Birds,8.04E-14
Argentina,cropland,2.5,Cropland_LightIntense,Birds,8.10E-13
Slovakia,cropland,16,Urban_Minimal,Birds,7.22E-14
Slovakia,cropland,4,Cropland_Minimal,Birds,3.17E-14
Slovakia,cropland,16,Urban_Minimal,Mammals,2.63E-13
Slovakia,cropland,2.5,Cropland_LightIntense,Mammals,2.90E-13
Slovakia,cropland,14,Urban_Intense,Mammals,3.11E-13
Slovakia,cropland,15,Urban_Light,Mammals,2.88E-13
Slovakia,cropland,13,Plantation_Minimal,Mammals,3.27E-14
Slovakia,cropland,4,Cropland_Minimal,Mammals,1.49E-13
Slovakia,cropland,11.5,Plantation_LightIntense,Mammals,3.43E-13
Turkey,cropland,2,Cropland_Intense,Plants,7.34E-12
Chile,cropland,3,Cropland_Light,Plants,4.83E-12
Slovakia,cropland,14,Urban_Intense,Plants,2.90E-12
Slovakia,cropland,11,Plantation_Intense,Plants,3.65E-12
Slovakia,cropland,4,Cropland_Minimal,Plants,2.37E-12
Slovakia,cropland,12.5,Plantation_MinimalLight,Plants,2.11E-12
Slovakia,cropland,16,Urban_Minimal,Plants,0
Slovakia,cropland,15,Urban_Light,Plants,1.03E-13
Slovakia,cropland,13,Plantation_Minimal,Reptiles,3.06E-16
Slovakia,cropland,11.5,Plantation_LightIntense,Reptiles,3.20E-15
Slovakia,cropland,2.5,Cropland_LightIntense,Reptiles,3.19E-15
Slovakia,cropland,4,Cropland_Minimal,Reptiles,1.65E-15
Slovakia,cropland,16,Urban_Minimal,Reptiles,3.50E-15
Slovakia,cropland,14,Urban_Intense,Reptiles,3.64E-15
Slovakia,cropland,15,Urban_Light,Reptiles,3.57E-15
Ukraine,cropland,14,Urban_Intense,Amphibians,1.37E-15
Ukraine,cropland,11.5,Plantation_LightIntense,Amphibians,1.84E-15
Ukraine,cropland,13,Plantation_Minimal,Amphibians,1.75E-16
Ukraine,cropland,16,Urban_Minimal,Amphibians,9.88E-16
Ukraine,cropland,15,Urban_Light,Amphibians,1.19E-15
Ukraine,cropland,4,Cropland_Minimal,Amphibians,9.48E-16
Ukraine,cropland,2.5,Cropland_LightIntense,Amphibians,1.20E-15
Ukraine,cropland,15,Urban_Light,Birds,1.23E-13
Ukraine,cropland,13,Plantation_Minimal,Birds,1.25E-14
Ukraine,cropland,11.5,Plantation_LightIntense,Birds,1.31E-13
Ukraine,cropland,14,Urban_Intense,Birds,1.29E-13
Mali,cropland,2.5,Cropland_LightIntense,Birds,7.57E-13
Ukraine,cropland,16,Urban_Minimal,Birds,1.17E-13
Ukraine,cropland,4,Cropland_Minimal,Birds,8.62E-14
Ukraine,cropland,16,Urban_Minimal,Mammals,1.76E-13
Ukraine,cropland,2.5,Cropland_LightIntense,Mammals,1.81E-13
Ukraine,cropland,14,Urban_Intense,Mammals,1.97E-13
Ukraine,cropland,15,Urban_Light,Mammals,1.87E-13
Ukraine,cropland,13,Plantation_Minimal,Mammals,2.02E-14
Ukraine,cropland,4,Cropland_Minimal,Mammals,1.67E-13
Ukraine,cropland,11.5,Plantation_LightIntense,Mammals,2.12E-13
Chile,cropland,2,Cropland_Intense,Plants,7.24E-12
Turkey,cropland,3,Cropland_Light,Plants,4.90E-12
Ukraine,cropland,14,Urban_Intense,Plants,9.56E-13
Ukraine,cropland,11,Plantation_Intense,Plants,1.21E-12
Ukraine,cropland,4,Cropland_Minimal,Plants,7.85E-13
Ukraine,cropland,12.5,Plantation_MinimalLight,Plants,7.00E-13
Ukraine,cropland,16,Urban_Minimal,Plants,0
Ukraine,cropland,15,Urban_Light,Plants,3.42E-14
Ukraine,cropland,13,Plantation_Minimal,Reptiles,4.27E-16
Ukraine,cropland,11.5,Plantation_LightIntense,Reptiles,4.48E-15
Ukraine,cropland,2.5,Cropland_LightIntense,Reptiles,4.29E-15
Ukraine,cropland,4,Cropland_Minimal,Reptiles,4.07E-15
Ukraine,cropland,16,Urban_Minimal,Reptiles,4.91E-15
Ukraine,cropland,14,Urban_Intense,Reptiles,5.01E-15
Ukraine,cropland,15,Urban_Light,Reptiles,4.96E-15
Armenia,pasture,10,Pasture_Minimal,Amphibians,1.16E-14
Armenia,pasture,8.5,Pasture_LightIntense,Amphibians,1.22E-14
Armenia,pasture,8.5,Pasture_LightIntense,Birds,1.47E-13
Armenia,pasture,10,Pasture_Minimal,Birds,1.40E-13
Armenia,pasture,10,Pasture_Minimal,Mammals,6.81E-13
Armenia,pasture,8.5,Pasture_LightIntense,Mammals,7.21E-13
Armenia,pasture,9,Pasture_Light,Plants,6.30E-12
Armenia,pasture,10,Pasture_Minimal,Plants,1.23E-12
Armenia,pasture,8,Pasture_Intense,Plants,9.10E-12
Armenia,pasture,8.5,Pasture_LightIntense,Reptiles,9.39E-13
Armenia,pasture,10,Pasture_Minimal,Reptiles,9.03E-13
Armenia,cropland,11.5,Plantation_LightIntense,Amphibians,1.30E-14
Armenia,cropland,13,Plantation_Minimal,Amphibians,1.24E-15
Armenia,cropland,4,Cropland_Minimal,Amphibians,1.04E-14
Armenia,cropland,14,Urban_Intense,Amphibians,1.31E-14
Armenia,cropland,2.5,Cropland_LightIntense,Amphibians,1.15E-14
Armenia,cropland,16,Urban_Minimal,Amphibians,1.15E-14
Armenia,cropland,15,Urban_Light,Amphibians,1.24E-14
Botswana,cropland,2.5,Cropland_LightIntense,Birds,7.55E-13
Armenia,cropland,11.5,Plantation_LightIntense,Birds,9.58E-14
Armenia,cropland,15,Urban_Light,Birds,1.70E-13
Armenia,cropland,13,Plantation_Minimal,Birds,9.14E-15
Armenia,cropland,14,Urban_Intense,Birds,1.77E-13
Armenia,cropland,16,Urban_Minimal,Birds,1.62E-13
Armenia,cropland,4,Cropland_Minimal,Birds,1.24E-13
Armenia,cropland,2.5,Cropland_LightIntense,Mammals,6.70E-13
Armenia,cropland,14,Urban_Intense,Mammals,7.42E-13
Armenia,cropland,15,Urban_Light,Mammals,7.01E-13
Armenia,cropland,16,Urban_Minimal,Mammals,6.54E-13
Armenia,cropland,4,Cropland_Minimal,Mammals,6.12E-13
Armenia,cropland,13,Plantation_Minimal,Mammals,5.19E-14
Armenia,cropland,11.5,Plantation_LightIntense,Mammals,5.45E-13
Thailand,cropland,3,Cropland_Light,Plants,4.95E-12
Armenia,cropland,15,Urban_Light,Plants,2.64E-13
Armenia,cropland,14,Urban_Intense,Plants,7.40E-12
Armenia,cropland,4,Cropland_Minimal,Plants,6.08E-12
Gambia,cropland,2,Cropland_Intense,Plants,7.04E-12
Armenia,cropland,11,Plantation_Intense,Plants,6.97E-12
Armenia,cropland,16,Urban_Minimal,Plants,0
Armenia,cropland,12.5,Plantation_MinimalLight,Plants,4.02E-12
Armenia,cropland,15,Urban_Light,Reptiles,1.21E-12
Armenia,cropland,16,Urban_Minimal,Reptiles,1.21E-12
Armenia,cropland,13,Plantation_Minimal,Reptiles,8.32E-14
Armenia,cropland,11.5,Plantation_LightIntense,Reptiles,8.72E-13
Armenia,cropland,4,Cropland_Minimal,Reptiles,1.05E-12
Armenia,cropland,2.5,Cropland_LightIntense,Reptiles,1.09E-12
Armenia,cropland,14,Urban_Intense,Reptiles,1.22E-12
Ireland,pasture,10,Pasture_Minimal,Amphibians,1.47E-16
Ireland,pasture,8.5,Pasture_LightIntense,Amphibians,1.66E-16
Ireland,pasture,10,Pasture_Minimal,Birds,1.30E-13
Ireland,pasture,8.5,Pasture_LightIntense,Birds,1.37E-13
Ireland,pasture,8.5,Pasture_LightIntense,Mammals,6.95E-15
Ireland,pasture,10,Pasture_Minimal,Mammals,6.06E-15
Ireland,pasture,9,Pasture_Light,Plants,5.51E-13
Ireland,pasture,10,Pasture_Minimal,Plants,1.07E-13
Ireland,pasture,8,Pasture_Intense,Plants,7.97E-13
Ireland,pasture,8.5,Pasture_LightIntense,Reptiles,5.96E-16
Ireland,pasture,10,Pasture_Minimal,Reptiles,5.56E-16
Isle of Man,pasture,10,Pasture_Minimal,Amphibians,1.81E-16
Isle of Man,pasture,8.5,Pasture_LightIntense,Amphibians,2.03E-16
Isle of Man,pasture,10,Pasture_Minimal,Birds,1.39E-13
Isle of Man,pasture,8.5,Pasture_LightIntense,Birds,1.46E-13
Isle of Man,pasture,8.5,Pasture_LightIntense,Mammals,8.03E-15
Isle of Man,pasture,10,Pasture_Minimal,Mammals,7.03E-15
Isle of Man,pasture,9,Pasture_Light,Plants,7.04E-13
Isle of Man,pasture,10,Pasture_Minimal,Plants,1.37E-13
Isle of Man,pasture,8,Pasture_Intense,Plants,1.02E-12
Isle of Man,pasture,8.5,Pasture_LightIntense,Reptiles,7.15E-16
Isle of Man,pasture,10,Pasture_Minimal,Reptiles,6.60E-16
Ireland,cropland,2.5,Cropland_LightIntense,Amphibians,2.00E-16
Ireland,cropland,14,Urban_Intense,Amphibians,2.25E-16
Ireland,cropland,13,Plantation_Minimal,Amphibians,1.37E-16
Ireland,cropland,15,Urban_Light,Amphibians,1.96E-16
Ireland,cropland,4,Cropland_Minimal,Amphibians,1.67E-16
Ireland,cropland,16,Urban_Minimal,Amphibians,1.69E-16
Ireland,cropland,11.5,Plantation_LightIntense,Amphibians,1.44E-15
Ireland,cropland,4,Cropland_Minimal,Birds,1.10E-13
Ireland,cropland,15,Urban_Light,Birds,1.50E-13
Ireland,cropland,14,Urban_Intense,Birds,1.61E-13
Chad,cropland,2.5,Cropland_LightIntense,Birds,7.49E-13
Ireland,cropland,13,Plantation_Minimal,Birds,3.20E-14
Ireland,cropland,11.5,Plantation_LightIntense,Birds,3.35E-13
Ireland,cropland,16,Urban_Minimal,Birds,1.48E-13
Ireland,cropland,4,Cropland_Minimal,Mammals,8.52E-15
Ireland,cropland,14,Urban_Intense,Mammals,1.02E-14
Ireland,cropland,16,Urban_Minimal,Mammals,8.28E-15
Ireland,cropland,2.5,Cropland_LightIntense,Mammals,9.75E-15
Ireland,cropland,15,Urban_Light,Mammals,9.09E-15
Ireland,cropland,11.5,Plantation_LightIntense,Mammals,2.67E-14
Ireland,cropland,13,Plantation_Minimal,Mammals,2.54E-15
Ireland,cropland,4,Cropland_Minimal,Plants,8.33E-13
Ireland,cropland,12.5,Plantation_MinimalLight,Plants,2.16E-12
Ireland,cropland,11,Plantation_Intense,Plants,3.75E-12
Bosnia and Herzegovina,cropland,3,Cropland_Light,Plants,5.20E-12
Ireland,cropland,14,Urban_Intense,Plants,1.01E-12
Ethiopia,cropland,2,Cropland_Intense,Plants,6.94E-12
Ireland,cropland,15,Urban_Light,Plants,3.59E-14
Ireland,cropland,16,Urban_Minimal,Plants,0
Ireland,cropland,4,Cropland_Minimal,Reptiles,8.13E-16
Ireland,cropland,13,Plantation_Minimal,Reptiles,4.28E-16
Ireland,cropland,14,Urban_Intense,Reptiles,1.03E-15
Ireland,cropland,11.5,Plantation_LightIntense,Reptiles,4.49E-15
Ireland,cropland,15,Urban_Light,Reptiles,1.02E-15
Ireland,cropland,2.5,Cropland_LightIntense,Reptiles,8.61E-16
Ireland,cropland,16,Urban_Minimal,Reptiles,1.03E-15
Isle of Man,cropland,2.5,Cropland_LightIntense,Amphibians,2.13E-16
Isle of Man,cropland,14,Urban_Intense,Amphibians,2.38E-16
Isle of Man,cropland,13,Plantation_Minimal,Amphibians,1.49E-16
Isle of Man,cropland,15,Urban_Light,Amphibians,2.11E-16
Isle of Man,cropland,4,Cropland_Minimal,Amphibians,1.81E-16
Isle of Man,cropland,16,Urban_Minimal,Amphibians,1.81E-16
Isle of Man,cropland,11.5,Plantation_LightIntense,Amphibians,1.57E-15
Isle of Man,cropland,4,Cropland_Minimal,Birds,1.15E-13
Isle of Man,cropland,15,Urban_Light,Birds,1.59E-13
Isle of Man,cropland,14,Urban_Intense,Birds,1.65E-13
Niger,cropland,2.5,Cropland_LightIntense,Birds,6.40E-13
Isle of Man,cropland,13,Plantation_Minimal,Birds,3.42E-14
Isle of Man,cropland,11.5,Plantation_LightIntense,Birds,3.59E-13
Isle of Man,cropland,16,Urban_Minimal,Birds,1.51E-13
Isle of Man,cropland,4,Cropland_Minimal,Mammals,9.10E-15
Isle of Man,cropland,14,Urban_Intense,Mammals,1.08E-14
Isle of Man,cropland,16,Urban_Minimal,Mammals,8.66E-15
Isle of Man,cropland,2.5,Cropland_LightIntense,Mammals,1.02E-14
Isle of Man,cropland,15,Urban_Light,Mammals,9.77E-15
Isle of Man,cropland,11.5,Plantation_LightIntense,Mammals,2.90E-14
Isle of Man,cropland,13,Plantation_Minimal,Mammals,2.76E-15
Isle of Man,cropland,4,Cropland_Minimal,Plants,8.99E-13
Isle of Man,cropland,12.5,Plantation_MinimalLight,Plants,2.37E-12
Isle of Man,cropland,11,Plantation_Intense,Plants,4.11E-12
Guinea-Bissau,cropland,3,Cropland_Light,Plants,5.23E-12
Isle of Man,cropland,14,Urban_Intense,Plants,1.10E-12
Somalia,cropland,2,Cropland_Intense,Plants,6.93E-12
Isle of Man,cropland,15,Urban_Light,Plants,3.90E-14
Isle of Man,cropland,16,Urban_Minimal,Plants,0
Isle of Man,cropland,4,Cropland_Minimal,Reptiles,8.80E-16
Isle of Man,cropland,13,Plantation_Minimal,Reptiles,4.67E-16
Isle of Man,cropland,14,Urban_Intense,Reptiles,1.10E-15
Isle of Man,cropland,11.5,Plantation_LightIntense,Reptiles,4.90E-15
Isle of Man,cropland,15,Urban_Light,Reptiles,1.10E-15
Isle of Man,cropland,2.5,Cropland_LightIntense,Reptiles,9.20E-16
Isle of Man,cropland,16,Urban_Minimal,Reptiles,1.10E-15
Ghana,pasture,8.5,Pasture_LightIntense,Amphibians,5.64E-14
Ghana,pasture,10,Pasture_Minimal,Amphibians,4.63E-14
Ghana,pasture,10,Pasture_Minimal,Birds,1.19E-12
Ghana,pasture,8.5,Pasture_LightIntense,Birds,1.24E-12
Ghana,pasture,8.5,Pasture_LightIntense,Mammals,7.20E-13
Ghana,pasture,10,Pasture_Minimal,Mammals,6.74E-13
Ghana,pasture,10,Pasture_Minimal,Plants,9.78E-13
Ghana,pasture,8,Pasture_Intense,Plants,7.26E-12
Ghana,pasture,9,Pasture_Light,Plants,5.02E-12
Ghana,pasture,10,Pasture_Minimal,Reptiles,3.63E-13
Ghana,pasture,8.5,Pasture_LightIntense,Reptiles,3.68E-13
Ghana,cropland,15,Urban_Light,Amphibians,8.27E-14
Ghana,cropland,13,Plantation_Minimal,Amphibians,7.98E-14
Ghana,cropland,16,Urban_Minimal,Amphibians,8.19E-14
Ghana,cropland,4,Cropland_Minimal,Amphibians,7.06E-14
